January 2018 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective January 1, 2018 through March 31, 2018",,,,,,,,,
,,,,,,,,,
Note 1: This crosswalk is based on published drug and biological pricing data and information submitted to CMS by manufacturers. The information is intended to support ASP-based ,,,,,,,,,
Medicare Part B payments only. ,,,,,,,,,
Note 2: Please submit comments on the crosswalk to e-mail address: sec303aspdata@cms.hhs.gov. ,,,,,,,,,
,,,,,,,,,
_2018_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J9045,Carboplatin injection,Sagent Pharmaceuticals Inc,25021-0202-45,Carboplatin,50 MG,45,1,9,9
J9045,Carboplatin injection,Sagent Pharmaceuticals Inc,25021-0202-51,Carboplatin,50 MG,60,1,12,12
J9045,Carboplatin injection,Sun Pharmaceutical Global Fze.,47335-0150-40,Carboplatin,50 MG,5,1,1,1
J9045,Carboplatin injection,Sun Pharmaceutical Global Fze.,47335-0151-40,Carboplatin,50 MG,15,1,3,3
J9045,Carboplatin injection,Sun Pharmaceutical Global Fze.,47335-0284-40,Carboplatin,50 MG,60,1,12,12
J9045,Carboplatin injection,Sun Pharmaceutical Global Fze.,47335-0300-40,Carboplatin,50 MG,45,1,9,9
J9045,Carboplatin injection,"HOSPIRA, INC",61703-0339-18,Carboplatin,50 MG,5,1,1,1
J9045,Carboplatin injection,"HOSPIRA, INC",61703-0339-22,Carboplatin,50 MG,15,1,3,3
J9045,Carboplatin injection,"HOSPIRA, INC",61703-0339-50,Carboplatin,50 MG,45,1,9,9
J9045,Carboplatin injection,"HOSPIRA, INC",61703-0339-56,Carboplatin,50 MG,45,1,12,12
J9045,Carboplatin injection,Fresenius Kabi USA LLC,63323-0172-45,Carboplatin,50 MG,45,1,9,9
J9045,Carboplatin injection,Fresenius Kabi USA LLC,63323-0172-60,Carboplatin,50 MG,60,1,12,12
J9045,Carboplatin injection,Mylan Institutional,67457-0491-54,Carboplatin,50 MG,5,1,1,1
J9045,Carboplatin injection,Mylan Institutional,67457-0492-15,Carboplatin,50 MG,15,1,3,3
J9045,Carboplatin injection,Mylan Institutional,67457-0493-46,Carboplatin,50 MG,45,1,9,9
J9045,Carboplatin injection,Mylan Institutional,67457-0494-61,Carboplatin,50 MG,60,1,12,12
J9045,Carboplatin injection,Mylan Institutional,67457-0608-20,Carboplatin,50 MG,15,1,3,3
J9047,"Injection, carfilzomib, 1 mg","Amgen USA, Inc.",76075-0101-01,Kyprolis,1 mg,1,1,60,60
J9047,"Injection, carfilzomib, 1 mg",AMGEN USA INC.,76075-0102-01,Kyprolis,1 mg,1,1,30,30
J9050,Carmustine injection,"Heritage Pharmaceuticals, Inc.",23155-0261-41,BICNU,100 MG,1,1,1,1
J9055,Cetuximab injection,Eli Lilly and Company,66733-0948-23,Erbitux,10 MG,50,1,10,10
J9055,Cetuximab injection,Eli Lilly and Company,66733-0958-23,Erbitux,10 MG,100,1,20,20
J9060,Cisplatin 10 mg injection,"SICOR PHARMACEUTICALS, INC.",00703-5747-11,Cisplatin,10 MG,50,1,5,5
J9060,Cisplatin 10 mg injection,"SICOR PHARMACEUTICALS, INC.",00703-5748-11,Cisplatin,10 MG,100,1,10,10
J9060,Cisplatin 10 mg injection,"ACCORD HEALTHCARE, INC.",16729-0288-11,Cisplatin,10 MG,50,1,5,5
J9060,Cisplatin 10 mg injection,"ACCORD HEALTHCARE, INC.",16729-0288-38,Cisplatin,10 MG,100,1,10,10
J9060,Cisplatin 10 mg injection,WG Critical Care,44567-0509-01,Cisplatin,10 MG,50,1,5,5
J9060,Cisplatin 10 mg injection,WG Critical Care,44567-0510-01,Cisplatin,10 MG,100,1,10,10
J9060,Cisplatin 10 mg injection,WG Critical Care,44567-0511-01,Cisplatin,10 MG,200,1,20,20
J9060,Cisplatin 10 mg injection,Fresenius Kabi USA LLC,63323-0103-51,Cisplatin,10 MG,50,1,5,5
J9060,Cisplatin 10 mg injection,Fresenius Kabi USA LLC,63323-0103-64,Cisplatin,10 MG,200,1,20,20
J9060,Cisplatin 10 mg injection,Fresenius Kabi USA LLC,63323-0103-65,Cisplatin,10 MG,100,1,10,10
J9060,Cisplatin 10 mg injection,Mylan Institutional,67457-0424-10,Cisplatin,10 MG,100,1,10,10
J9060,Cisplatin 10 mg injection,Mylan Institutional,67457-0425-51,Cisplatin,10 MG,50,1,5,5
J9060,Cisplatin 10 mg injection,BLUE POINT LABORATORIES,68001-0283-27,Cisplatin,10 MG,50,1,5,5
J9060,Cisplatin 10 mg injection,BLUE POINT LABORATORIES,68001-0283-32,Cisplatin,10 MG,100,1,10,10
J9065,Inj cladribine per 1 mg,Fresenius Kabi USA LLC,63323-0140-10,Cladribine,1 MG,10,1,10,10
J9065,Inj cladribine per 1 mg,Mylan Institutional,67457-0450-10,Cladribine,1 MG,10,1,10,10
J9065,Inj cladribine per 1 mg,Mylan Institutional,67457-0451-10,Cladribine,1 MG,10,1,10,10
J9070,Cyclophosphamide 100 mg inj,"Sandoz, Inc.",00781-3233-94,Cyclophosphamide,100 MG,50,1,5,5
J9070,Cyclophosphamide 100 mg inj,"Sandoz, Inc.",00781-3244-94,Cyclophosphamide,100 MG,75,1,10,10
J9070,Cyclophosphamide 100 mg inj,"Sandoz, Inc.",00781-3255-94,Cyclophosphamide,100 MG,100,1,20,20
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0935-01,Cyclophosphamide,100 MG,50,1,5,5
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0936-01,Cyclophosphamide,100 MG,75,1,10,10
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0937-01,Cyclophosphamide,100 MG,100,1,20,20
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0938-01,Cyclophosphamide,100 MG,50,1,5,5
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0939-01,Cyclophosphamide,100 MG,75,1,10,10
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0942-01,Cyclophosphamide,100 MG,100,1,20,20
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0943-01,Cyclophosphamide,100 MG,50,1,5,5
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0944-01,Cyclophosphamide,100 MG,75,1,10,10
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0945-01,Cyclophosphamide,100 MG,100,1,20,20
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0955-01,Cyclophosphamide,100 MG,50,1,5,5
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0956-01,Cyclophosphamide,100 MG,75,1,10,10
J9070,Cyclophosphamide 100 mg inj,Baxter Healthcare Corporation,10019-0957-01,Cyclophosphamide,100 MG,100,1,20,20
J9098,Cytarabine liposome inj,Sigma-Tau Pharmaceuticals,57665-0331-01,Depocyt,10 MG,5,1,5,5
J9100,Cytarabine hcl 100 mg inj,"HOSPIRA, INC",61703-0303-46,Cytarabine,100 MG,50,1,10,10
J9100,Cytarabine hcl 100 mg inj,"HOSPIRA, INC",61703-0304-36,Cytarabine,100 MG,25,1,5,5
J9100,Cytarabine hcl 100 mg inj,"HOSPIRA, INC",61703-0305-38,Cytarabine,100 MG,5,5,1,5
J9100,Cytarabine hcl 100 mg inj,"HOSPIRA, INC",61703-0319-22,Cytarabine,100 MG,20,1,20,20
J9100,Cytarabine hcl 100 mg inj,Fresenius Kabi USA LLC,63323-0120-20,Cytarabine,100 MG,1,1,20,20
J9100,Cytarabine hcl 100 mg inj,Mylan Institutional,67457-0452-20,Cytarabine,100 MG,20,1,20,20
J9100,Cytarabine hcl 100 mg inj,Mylan Institutional,67457-0454-50,Cytarabine,100 MG,50,1,10,10
J9120,Dactinomycin injection,Recordati Rare Diseases,55292-0811-55,Cosmegen,0.5 MG,1,1,1,1
J9120,Dactinomycin injection,Recordati Rare Diseases,67386-0811-55,Cosmegen,0.5 MG,1,1,1,1
J9130,Dacarbazine 100 mg inj,"SICOR PHARMACEUTICALS, INC.",00703-5075-01,Dacarbazine,100 MG,1,1,2,2
J9130,Dacarbazine 100 mg inj,"SICOR PHARMACEUTICALS, INC.",00703-5075-03,Dacarbazine,100 MG,1,10,2,20
J9130,Dacarbazine 100 mg inj,"HOSPIRA, INC",61703-0327-22,Dacarbazine,100 MG,1,1,2,2
J9130,Dacarbazine 100 mg inj,Fresenius Kabi USA LLC,63323-0127-10,Dacarbazine,100 MG,1,10,1,10
J9130,Dacarbazine 100 mg inj,Fresenius Kabi USA LLC,63323-0128-20,Dacarbazine,100 MG,1,10,2,20
J9145,"Injection, daratumumab 10 mg","Janssen Biotech, Inc.",57894-0502-05,DARZALEX  ,10 MG,5,1,10,10
J9145,"Injection, daratumumab 10 mg","Janssen Biotech, Inc.",57894-0502-20,DARZALEX  ,10 MG,20,1,40,40
J9150,Daunorubicin injection,"SICOR PHARMACEUTICALS, INC.",00703-5233-13,Daunorubicin Hcl,10 MG,1,10,2,20
J9150,Daunorubicin injection,"SICOR PHARMACEUTICALS, INC.",00703-5233-93,Daunorubicin Hcl,10 MG,4,10,2,20
J9155,Degarelix injection,Ferring Pharmaceuticals Inc.,55566-8303-01,Firmagon,1 MG,1,1,80,80
J9155,Degarelix injection,Ferring Pharmaceuticals Inc.,55566-8403-01,Firmagon,1 MG,1,2,120,240
J9171,Docetaxel injection,PFIZER INC.,00069-9141-11,DOCETAXEL,1 MG,2,1,20,20
J9171,Docetaxel injection,PFIZER INC.,00069-9142-11,DOCETAXEL,1 MG,8,1,80,80
J9171,Docetaxel injection,PFIZER INC.,00069-9144-11,Docetaxel,1 MG,20,1,200,200
J9171,Docetaxel injection,SANOFI-AVENTIS,00075-8003-01,Taxotere,1 MG,1,1,20,20
J9171,Docetaxel injection,SANOFI-AVENTIS,00075-8004-04,Taxotere,1 MG,4,1,80,80
J9171,Docetaxel injection,"HOSPIRA, INC",00409-0201-02,DOCETAXEL,1 MG,2,1,20,20
J9171,Docetaxel injection,"HOSPIRA, INC",00409-0201-10,DOCETAXEL,1 MG,8,1,80,80
J9171,Docetaxel injection,"HOSPIRA, INC",00409-0201-20,DOCETAXEL,1 MG,16,1,160,160
J9171,Docetaxel injection,"HOSPIRA, INC.",00409-0366-01,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,"HOSPIRA, INC.",00409-0367-01,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,"SICOR PHARMACEUTICALS, INC.",00703-5720-01,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,"SICOR PHARMACEUTICALS, INC.",00703-5730-01,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,SANOFI-AVENTIS,00955-1020-01,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,SANOFI-AVENTIS,00955-1021-04,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,"WINTHROP, US",00955-1022-08,Docetaxel,1 MG,8,1,160,160
J9171,Docetaxel injection,NorthStar Rx LLC,16714-0465-01,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,NorthStar Rx LLC,16714-0500-01,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,Accord Healthcare Inc.,16729-0267-63,DOCETAXEL,1 MG,1,1,20,20
J9171,Docetaxel injection,Accord Healthcare Inc.,16729-0267-64,DOCETAXEL,1 MG,4,1,80,80
J9171,Docetaxel injection,Accord Healthcare Inc.,16729-0267-65,DOCETAXEL,1 MG,8,1,160,160
J9171,Docetaxel injection,Sagent Pharmaceuticals Inc,25021-0222-01,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,Sagent Pharmaceuticals Inc,25021-0222-04,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,Sagent Pharmaceuticals Inc,25021-0222-07,Docetaxel,1 MG,7,1,140,140
J9171,Docetaxel injection,"X-GEN PHARMACEUTICALS, INC",39822-2120-01,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,"X-GEN PHARMACEUTICALS, INC",39822-2180-01,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,X-GEN PHARMACEUTICALS,39822-2200-01,Docetaxel,1 MG,10,1,200,200
J9171,Docetaxel injection,"Eagle Pharmaceuticals, Inc.",42367-0121-21,DOCETAXEL,1 MG,1,1,20,20
J9171,Docetaxel injection,"Eagle Pharmaceuticals, Inc.",42367-0121-25,DOCETAXEL,1 MG,4,1,80,80
J9171,Docetaxel injection,"Eagle Pharmaceuticals, Inc.",42367-0121-29,DOCETAXEL,1 MG,8,1,160,160
J9171,Docetaxel injection,"Dr. Reddy's Laboratories, Inc.",43598-0258-11,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,"Dr. Reddy's Laboratories, Inc.",43598-0259-40,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,NOVAPLUS/DR.REDDY'S,43598-0610-40,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,NOVAPLUS/DR.REDDY'S,43598-0611-11,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,Actavis Inc.,45963-0734-52,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,Actavis Inc.,45963-0734-54,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,ACTAVIS,45963-0765-52,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,Actavis Inc.,45963-0790-56,DOCETAXEL,1 MG,8,1,160,160
J9171,Docetaxel injection,Sun Pharmaceutical Global Fze.,47335-0285-41,DOCEFREZ,1 MG,1,1,20,20
J9171,Docetaxel injection,Sun Pharmaceutical Global Fze.,47335-0286-41,DOCEFREZ,1 MG,1,1,80,80
J9171,Docetaxel injection,McKesson Packaging Services,63739-0932-11,Docetaxel,1 MG,1,1,20,20
J9171,Docetaxel injection,McKesson Packaging Services,63739-0971-17,Docetaxel,1 MG,4,1,80,80
J9171,Docetaxel injection,"Sandoz, Inc.",66758-0050-01,DOCETAXEL,1 MG,2,1,20,20
J9171,Docetaxel injection,"Sandoz, Inc.",66758-0050-02,DOCETAXEL,1 MG,8,1,80,80
J9171,Docetaxel injection,"Sandoz, Inc.",66758-0050-03,DOCETAXEL,1 MG,16,1,160,160
J9171,Docetaxel injection,"Sandoz, Inc.",66758-0950-02,Docetaxel,1 MG,2,1,20,20
J9171,Docetaxel injection,"Sandoz, Inc.",66758-0950-03,Docetaxel,1 MG,8,1,80,80
J9171,Docetaxel injection,"Sandoz, Inc.",66758-0950-04,Docetaxel,1 MG,16,1,160,160
J9176,"Injection, elotuzumab, 1mg",Bristol-Myers Squibb Company,00003-2291-11,EMPLICITI,1 MG,1,1,300,300
J9176,"Injection, elotuzumab, 1mg",Bristol-Myers Squibb Company,00003-4522-11,EMPLICITI,1 MG,1,1,400,400
J9178,"Inj, epirubicin hcl, 2 mg",PFIZER INC.,00009-5091-01,Ellence,2 MG,25,1,25,25
J9178,"Inj, epirubicin hcl, 2 mg",PFIZER INC.,00009-5093-01,Ellence,2 MG,100,1,100,100
J9178,"Inj, epirubicin hcl, 2 mg",IMPAX GENERICS,00115-1675-72,Epirubicin,2 MG,25,1,25,25
J9178,"Inj, epirubicin hcl, 2 mg",IMPAX GENERICS,00115-1675-73,Epirubicin,2 MG,100,1,100,100
J9178,"Inj, epirubicin hcl, 2 mg","SICOR PHARMACEUTICALS, INC.",00703-3067-11,Epirubicin,2 MG,25,1,25,25
J9178,"Inj, epirubicin hcl, 2 mg","SICOR PHARMACEUTICALS, INC.",00703-3069-11,Epirubicin,2 MG,100,1,100,100
J9178,"Inj, epirubicin hcl, 2 mg",Sagent Pharmaceuticals Inc,25021-0203-25,Epirubicin,2 MG,25,1,25,25
J9178,"Inj, epirubicin hcl, 2 mg",Sagent Pharmaceuticals Inc,25021-0203-51,Epirubicin,2 MG,100,1,100,100
J9178,"Inj, epirubicin hcl, 2 mg",Actavis Inc.,45963-0608-60,Epirubicin,2 MG,100,1,100,100
J9178,"Inj, epirubicin hcl, 2 mg",Actavis Inc.,45963-0608-68,Epirubicin,2 MG,25,1,25,25
J9178,"Inj, epirubicin hcl, 2 mg","HOSPIRA, INC",61703-0359-59,Epirubicin,2 MG,100,1,100,100
J9178,"Inj, epirubicin hcl, 2 mg","HOSPIRA, INC",61703-0359-93,Epirubicin,2 MG,25,1,25,25
J9179,Eribulin mesylate injection,Eisai INC.,62856-0389-01,Halaven,0.1 MG,2,1,10,10
J9181,Etoposide injection,Bristol-Myers Squibb Company,00015-3404-20,Etopophos,10 MG,1,1,10,10
J9181,Etoposide injection,"SICOR PHARMACEUTICALS, INC.",00703-5653-01,Etoposide,10 MG,5,1,10,10
J9181,Etoposide injection,"SICOR PHARMACEUTICALS, INC.",00703-5656-01,Etoposide,10 MG,25,1,50,50
J9181,Etoposide injection,"SICOR PHARMACEUTICALS, INC.",00703-5656-91,TOPOSAR,10 MG,25,1,50,50
J9181,Etoposide injection,"SICOR PHARMACEUTICALS, INC.",00703-5657-01,Etoposide,10 MG,50,1,100,100
J9181,Etoposide injection,"SICOR PHARMACEUTICALS, INC.",00703-5657-91,TOPOSAR,10 MG,50,1,100,100
J9181,Etoposide injection,Accord Healthcare Inc.,16729-0114-08,Etoposide,10 MG,25,1,50,50
J9181,Etoposide injection,Accord Healthcare Inc.,16729-0114-11,Etoposide,10 MG,50,1,100,100
J9181,Etoposide injection,Accord Healthcare Inc.,16729-0114-31,Etoposide,10 MG,5,1,10,10
J9181,Etoposide injection,Accord Healthcare Inc.,16729-0262-31,Etoposide,10 MG,5,1,10,10
J9181,Etoposide injection,Fresenius Kabi USA LLC,63323-0104-05,Etoposide,10 MG,5,10,10,100
J9181,Etoposide injection,Fresenius Kabi USA LLC,63323-0104-25,Etoposide,10 MG,25,1,50,50
J9181,Etoposide injection,Fresenius Kabi USA LLC,63323-0104-50,Etoposide,10 MG,50,1,100,100
J9181,Etoposide injection,American Health Packaging,68001-0265-25,Etoposide,10 MG,5,1,10,10
J9181,Etoposide injection,American Health Packaging,68001-0265-26,Etoposide,10 MG,25,1,50,50
J9181,Etoposide injection,American Health Packaging,68001-0265-27,Etoposide,10 MG,50,1,100,100
J9185,Fludarabine phosphate inj,"SICOR PHARMACEUTICALS, INC.",00703-4852-11,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,"SICOR PHARMACEUTICALS, INC.",00703-5854-01,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,Sagent Pharmaceuticals Inc,25021-0205-05,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,Sagent Pharmaceuticals Inc,25021-0237-06,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,SAGENT PHARMACEUTICAL,25021-0242-02,Fludarabine Phosphate,50 MG,2,1,1,1
J9185,Fludarabine phosphate inj,Actavis Inc.,45963-0609-55,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,"ACTAVIS PHARMA, INC.",45963-0621-51,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,"HOSPIRA, INC",61703-0344-18,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,Fresenius Kabi USA LLC,63323-0192-02,Fludarabine Phosphate,50 MG,1,1,1,1
J9185,Fludarabine phosphate inj,Fresenius Kabi USA LLC,63323-0196-06,Fludarabine Phosphate,50 MG,1,1,1,1
J9190,Fluorouracil injection,"SICOR PHARMACEUTICALS, INC.",00703-3015-13,Adrucil,500 MG,10,10,1,10
J9190,Fluorouracil injection,"SICOR PHARMACEUTICALS, INC.",00703-3018-12,Adrucil,500 MG,50,5,5,25
J9190,Fluorouracil injection,"SICOR PHARMACEUTICALS, INC.",00703-3019-12,Adrucil,500 MG,100,5,10,50
J9190,Fluorouracil injection,Accord Healthcare Inc.,16729-0276-11,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,Accord Healthcare Inc.,16729-0276-38,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,Accord Healthcare Inc.,16729-0276-67,Fluorouracil,500 MG,20,10,2,20
J9190,Fluorouracil injection,Accord Healthcare Inc.,16729-0276-68,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,"SAGENT PHARMACEUTICALS, INC.",25021-0215-98,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,"SAGENT PHARMACEUTICALS, INC.",25021-0215-99,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-10,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-18,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-19,Fluorouracil,500 MG,10,10,1,10
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-20,Fluorouracil,500 MG,20,10,2,20
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-28,Fluorouracil,500 MG,20,10,2,20
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-51,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-58,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-59,Fluorouracil,500 MG,50,1,5,5
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-61,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-68,Fluorouracil,500 MG,100,1,10,10
J9190,Fluorouracil injection,Fresenius Kabi USA LLC,63323-0117-69,Fluorouracil,500 MG,100,1,10,10
J9200,Floxuridine injection,Fresenius Kabi USA LLC,63323-0145-07,Floxuridine,500 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Eli Lilly and Company,00002-7501-01,Gemzar,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Eli Lilly and Company,00002-7502-01,Gemzar,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0181-01,GEMCITABINE,200 MG,26.3,1,5,5
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0181-25,GEMCITABINE,200 MG,26.3,1,5,5
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0182-01,GEMCITABINE,200 MG,52.6,1,10,10
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0182-25,GEMCITABINE,200 MG,52.6,1,10,10
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0183-01,GEMCITABINE,200 MG,5.26,1,1,1
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0183-25,GEMCITABINE,200 MG,5.26,1,1,1
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0185-01,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0186-01,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"HOSPIRA, INC",00409-0187-01,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,Accord Healthcare Inc.,16729-0092-03,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Accord Healthcare Inc.,16729-0117-11,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Accord Healthcare Inc.,16729-0118-38,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,"Heritage Pharmaceuticals, Inc.",23155-0213-31,GEMCITABINE HCL,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"Heritage Pharmaceuticals, Inc.",23155-0214-31,GEMCITABINE HCL,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Heritage Pharmaceuticals, Inc.",23155-0483-31,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"Heritage Pharmaceuticals, Inc.",23155-0484-31,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Heritage Pharmaceuticals, Inc.",23155-0528-31,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"Heritage Pharmaceuticals, Inc.",23155-0529-31,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Sagent Pharmaceuticals Inc,25021-0209-50,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Sagent Pharmaceuticals Inc,25021-0234-10,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Sagent Pharmaceuticals Inc,25021-0235-50,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Actavis Inc.,45963-0612-57,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Actavis Inc.,45963-0619-59,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,ACTAVIS,45963-0620-60,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,Actavis Inc.,45963-0623-57,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Actavis Inc.,45963-0624-58,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Actavis Inc.,45963-0636-60,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,Sun Pharmaceutical Global Fze.,47335-0153-40,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Sun Pharmaceutical Global Fze.,47335-0154-40,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,"Dr. Reddy's Laboratories, Inc.",55111-0686-07,GEMCITABINE HCL,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,"Dr. Reddy's Laboratories, Inc.",55111-0687-25,GEMCITABINE HCL,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Fresenius Kabi USA LLC,63323-0102-13,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Fresenius Kabi USA LLC,63323-0102-94,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,Fresenius Kabi USA LLC,63323-0125-53,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Fresenius Kabi USA LLC,63323-0125-94,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Fresenius Kabi USA LLC,63323-0126-00,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,Mylan Institutional,67457-0462-01,GEMCITABINE,200 MG,1,1,5,5
J9201,Gemcitabine hcl injection,Mylan Institutional,67457-0463-02,GEMCITABINE,200 MG,1,1,10,10
J9201,Gemcitabine hcl injection,Mylan Institutional,67457-0464-20,GEMCITABINE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,BLUEPOINT LABORATORIES,68001-0282-25,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,1,1
J9201,Gemcitabine hcl injection,BLUEPOINT LABORATORIES,68001-0282-26,GEMCITABINE HYDROCHLORIDE,200 MG,1,1,5,5
